측정 일자,측정 시,수소이온농도(pH),수온(℃),탁도(NTU),용존산소(mg/L),전기전도도(㎲/cm),화학적산소요구량(mg/L),질소총량(mg/L),인총량(mg/L),암모니아성질소(mg/L),질산성질소계(mg/L),유량(㎥),수위(cm),페놀(mg/L),시안(mg/L),염소(mg/L),유기탄소총량(mg/L),총산소요구량(mg/L),ABS(kg/㎠)
2019-11-15,23:00,7.97,14.28,8.57,7.13,690.04,4.75,5.51,0.04,0.22,2.84,821.25,0,0,0,0,0,0,0
2019-11-14,23:00,7.88,16.14,3.56,6.91,662.92,4.77,5.45,0.04,0.22,2.84,821.25,0,0,0,0,0,0,0
2019-11-13,23:00,7.8,16.35,7.25,5.94,679.88,4.04,5.66,0.02,0.29,2.84,821.25,0,0,0,0,0,0,0
2019-11-12,23:00,7.65,17.67,3.44,5.02,712.46,1.56,5.74,0.02,0.32,2.84,821.29,0,0,0,0,0,0,0
2019-11-11,23:00,7.79,15.91,5.29,6.33,601.5,3.52,5.74,0.02,0.32,2.84,821.25,0,0,0,0,0,0,0
2019-11-10,23:00,7.91,16.96,4.21,6.89,722.33,3.23,5.74,0.02,0.32,2.84,821.25,0,0,0,0,0,0,0
2019-11-09,23:00,7.79,17.8,2.88,6.32,757.71,1.73,5.74,0.02,0.32,2.84,821.29,0,0,0,0,0,0,0
2019-11-08,23:00,7.63,18.32,2.91,5.45,739,3.16,5.74,0.02,0.32,2.84,821.25,0,0,0,0,0,0,0
2019-11-07,23:00,7.56,18.92,2.92,5.3,735.54,2.01,5.74,0.02,0.32,2.84,821.25,0,0,0,0,0,0,0
2019-11-06,23:00,7.68,18.96,2.89,5.73,733.88,4.13,5.74,0.02,0.33,2.84,821.25,0,0,0,0,0,0,0
2019-11-05,23:00,7.78,18.95,3.22,6.31,733.54,2.18,5.74,0.02,0.33,2.84,821.29,0,0,0,0,0,0,0
2019-11-04,23:00,7.78,19.2,6.71,5.64,706.33,3.93,5.74,0.02,0.33,2.84,821.25,0,0,0,0,0,0,0
2019-11-03,23:00,7.77,19.06,6.28,5.05,732.42,3.5,5.74,0.02,0.33,2.84,821.25,0,0,0,0,0,0,0
2019-11-02,23:00,7.59,18.73,5,4.43,740.46,2.48,5.74,0.02,0.33,2.84,821.25,0,0,0,0,0,0,0
2019-11-01,23:00,7.49,19.48,3.71,4.38,740.54,3.16,5.74,0.02,0.33,2.84,821.29,0,0,0,0,0,0,0
2019-10-31,23:00,7.58,19.06,3.13,4.91,724.88,3.14,5.74,0.02,0.33,2.84,821.25,0,0,0,0,0,0,0
2019-10-30,23:00,7.59,18.99,2.86,5.29,721.21,3.37,5.74,0.02,0.33,2.84,821.25,0,0,0,0,0,0,0
2019-10-29,23:00,7.6,18.18,4.17,5.5,693.58,3.5,5.77,0.02,0.33,2.84,821.29,0,0,0,0,0,0,0
2019-10-28,23:00,7.74,19.06,2.72,6.38,715.67,2.65,5.65,0.03,0.32,2.84,821.25,0,0,0,0,0,0,0
2019-10-27,23:00,7.81,18.92,2.96,6.66,713.58,5.73,5.33,0.03,0.32,2.84,821.25,0,0,0,0,0,0,0
2019-10-26,23:00,7.57,19.73,3,5.43,725.83,3.63,5.37,0.03,0.33,2.84,821.25,0,0,0,0,0,0,0
2019-10-25,23:00,7.48,20.35,3.01,5.04,716.54,5.15,5.43,0.03,0.33,2.84,821.29,0,0,0,0,0,0,0
2019-10-24,23:00,7.54,20.38,2.97,5.68,718.33,3.56,5.42,0.03,0.33,2.84,821.25,0,0,0,0,0,0,0
2019-10-23,23:00,7.53,20.27,2.91,6.23,716.75,3.38,5.43,0.03,0.32,2.84,821.25,0,0,0,0,0,0,0
2019-10-22,23:00,7.55,20.07,2.91,6.21,712.17,4.26,5.57,0.04,0.34,2.84,821.25,0,0,0,0,0,0,0
2019-10-21,23:00,7.69,19.92,2.83,7.38,696.38,4.17,5.39,0.03,0.32,2.84,821.29,0,0,0,0,0,0,0
2019-10-20,23:00,7.71,19.67,2.81,7.85,711.25,2.37,5.23,0.03,0.32,2.84,821.25,0,0,0,0,0,0,0
2019-10-19,23:00,7.52,19.78,2.99,5.66,719.29,4.06,5.49,0.04,0.33,2.84,821.29,0,0,0,0,0,0,0
2019-10-18,23:00,7.44,20.1,3,5.72,725.58,3.91,5.75,0.04,1,2.84,821.25,0,0,0,0,0,0,0
2019-10-17,23:00,7.48,19.91,2.91,6.74,716.5,5.73,5.58,0.04,1.31,2.84,821.25,0,0,0,0,0,0,0
2019-10-16,23:00,7.51,19.81,2.85,7.13,727.67,6.24,5.65,0.04,1.85,2.84,821.25,0,0,0,0,0,0,0
2019-10-15,23:00,7.56,19.76,2.87,7.4,729.63,5.85,5.66,0.04,2.37,2.84,821.25,0,0,0,0,0,0,0
2019-10-14,23:00,7.65,19.86,2.89,8.01,705.33,3.25,5.56,0.04,2.29,2.84,821.29,0,0,0,0,0,0,0
2019-10-13,23:00,7.74,19.57,2.82,8.34,723.04,2.18,5.32,0.04,2.15,2.84,821.25,0,0,0,0,0,0,0
2019-10-12,23:00,7.59,19.97,2.83,7.7,736.79,2.52,5.36,0.04,2.1,2.84,821.25,0,0,0,0,0,0,0
2019-10-11,23:00,7.58,19.92,2.89,7.62,729.92,4.84,5.49,0.05,2.17,2.84,821.29,0,0,0,0,0,0,0
2019-10-10,23:00,7.72,19.15,3.25,8.24,682.04,3.72,5.35,0.04,2.31,2.84,821.25,0,0,0,0,0,0,0
2019-10-09,23:00,7.7,18.6,25.4,8.19,680.33,3.5,5.35,0.04,2.34,2.84,821.25,0,0,0,0,0,0,0
2019-10-08,23:00,7.62,19.25,3.51,7.75,641.96,3.18,5.55,0.04,2.09,2.9,821.25,0,0,0,0,0,0,0
2019-10-07,23:00,7.63,18.84,5.19,7.97,561.79,4.95,5.43,0.04,1.41,2.84,821.29,0,0,0,0,0,0,0
2019-10-06,23:00,7.75,20.79,2.99,8.22,681.54,4.84,5.28,0.04,0.63,2.84,821.25,0,0,0,0,0,0,0
2019-10-05,23:00,7.71,21.43,3.09,7.69,659.25,2.61,5.1,0.04,0.3,2.84,821.25,0,0,0,0,0,0,0
2019-10-04,23:00,7.69,21.19,3.14,7.66,615.58,3,4.91,0.03,0.27,2.84,821.25,0,0,0,0,0,0,0
2019-10-03,23:00,7.65,20.13,6,7.43,434.83,3.73,4.75,0.03,0.27,2.84,821.29,0,0,0,0,0,0,0
2019-10-02,23:00,7.6,21.88,4.25,6.88,693.17,6.96,5.11,0.04,0.27,2.84,821.25,0,0,0,0,0,0,0
2019-10-01,23:00,7.57,22.4,2.9,7.14,731,5.33,5.27,0.04,0.27,2.84,821.25,0,0,0,0,0,0,0
2019-09-30,23:00,7.67,22.15,3.24,7.4,719.25,1.1,5.21,0.03,0.27,2.84,821.29,0,0,0,0,0,0,0
2019-09-29,23:00,7.71,22,2.84,7.48,733.63,0.69,5.11,0.03,0.27,2.84,821.25,0,0,0,0,0,0,0
2019-09-28,23:00,7.67,22.13,2.9,7.73,731.19,0.63,5.16,0.03,0.27,2.84,821.24,0,0,0,0,0,0,0
2019-09-27,22:00,7.63,22,2.89,7.84,717.57,0.48,5.24,0.03,0.27,2.84,821.26,0,0,0,0,0,0,0
2019-09-26,23:00,7.66,22.01,2.87,8.16,714.79,0.53,5.25,0.03,0.27,2.84,821.29,0,0,0,0,0,0,0
2019-09-25,23:00,7.64,21.57,2.89,8.43,713.83,1.27,5.32,0.04,0.27,2.84,821.25,0,0,0,0,0,0,0
2019-09-24,23:00,7.17,21.32,2.96,8.57,710.38,0.87,5.25,0.04,0.27,2.84,821.25,0,0,0,0,0,0,0
2019-09-23,23:00,6.8,21.12,2.92,8.75,660.17,0.88,5.23,0.04,0.27,2.84,821.25,0,0,0,0,0,0,0
2019-09-22,23:00,6.94,20.1,3.08,8.99,668.46,1.4,5.03,0.03,0.27,2.84,821.25,0,0,0,0,0,0,0
2019-09-21,23:00,6.96,21.04,2.91,8.99,686,1.6,5.04,0.03,0.27,2.84,821.29,0,0,0,0,0,0,0
2019-09-20,23:00,6.85,21.18,2.92,9.14,675.5,2.61,5.12,0.04,0.27,2.84,821.25,0,0,0,0,0,0,0
2019-09-19,23:00,6.8,21.07,3.15,9.22,663.88,3.74,5.28,0.03,0.26,2.84,821.25,0,0,0,0,0,0,0
2019-09-18,23:00,6.81,21.5,3.15,9.18,649.04,3.38,5.24,0.03,0.25,2.84,821.25,0,0,0,0,0,0,0
2019-09-17,23:00,6.8,21.11,3.18,9.27,633.08,3.33,5.2,0.03,0.26,2.84,821.29,0,0,0,0,0,0,0
2019-09-16,23:00,6.79,21.32,3.18,9.26,595.79,3.41,5.17,0.03,0.26,2.84,821.25,0,0,0,0,0,0,0
2019-09-15,23:00,6.75,20.47,3.32,9.49,559.25,4.29,5.11,0.03,0.27,2.84,821.25,0,0,0,0,0,0,0
2019-09-14,23:00,6.28,19.51,3.27,9.65,519.29,3.76,5.09,0.03,0.34,2.84,821.25,0,0,0,0,0,0,0
2019-09-13,23:00,5.75,19.21,3.91,9.72,445.25,3.6,4.94,0.03,0.66,2.84,821.29,0,0,0,0,0,0,0
2019-09-12,23:00,5.76,19.25,3.97,9.6,458.17,3.77,4.91,0.03,0.64,2.84,821.25,0,0,0,0,0,0,0
2019-09-11,23:00,5.95,20.09,10.93,9.33,370.17,3.75,4.9,0.03,0.44,2.84,821.25,0,0,0,0,0,0,0
2019-09-10,23:00,6.33,21.96,5.9,9.07,533.5,4.24,4.84,0.03,0.25,2.82,821.25,0,0,0,0,0,0,0
2019-09-09,23:00,6.47,22.41,5.05,9.15,623.33,4.04,4.92,0.03,0.25,2.84,821.29,0,0,0,0,0,0,0
2019-09-08,23:00,6.53,21.9,5.53,8.8,603.25,3.74,4.82,0.03,0.24,2.83,821.25,0,0,0,0,0,0,0
2019-09-07,23:00,6.35,21.53,3.88,8.25,573.46,3.81,4.79,0.03,0.24,2.84,821.25,0,0,0,0,0,0,0
2019-09-06,23:00,5.93,20.67,7.08,8.42,497.88,4.39,4.79,0.03,0.32,2.84,821.25,0,0,0,0,0,0,0
2019-09-05,23:00,6.02,22.51,14.55,7.77,514.5,3.7,4.77,0.03,0.75,2.84,821.29,0,0,0,0,0,0,0
2019-09-04,23:00,6.33,23.68,4,7.62,666.21,2.78,4.8,0.03,0.35,2.48,821.25,0,0,0,0,0,0,0
2019-09-03,23:00,5.98,24.21,3.43,7.46,701.04,30.5,4.88,0.03,0.73,2.84,821.25,0,0,0,0,0,0,0
2019-09-02,23:00,6.25,24.06,3.73,7.62,696.5,41.47,4.98,0.03,1.08,2.83,821.25,0,0,0,0,0,0,0
2019-09-01,23:00,6.48,23.84,3.26,7.57,679.79,45.66,4.89,0.02,1.08,2.82,821.25,0,0,0,0,0,0,0
2019-08-31,23:00,6.56,23.83,3.36,7.26,665.83,39.55,4.92,0.02,1.08,2.84,821.29,0,0,0,0,0,0,0
2019-08-30,23:00,6.34,23.41,4.74,6.76,575.08,27.15,4.92,0.03,1.08,2.84,821.25,0,0,0,0,0,0,0
2019-08-29,23:00,6.29,23.4,8.13,6,578.67,31.61,4.98,0.03,1.08,2.84,821.25,0,0,0,0,0,0,0
2019-08-28,23:00,6.5,24.92,3.32,6.14,669.63,18.93,4.89,0.03,1.02,2.8,821.25,0,0,0,0,0,0,0
2019-08-27,23:00,6.6,24.62,3.27,6.27,672.04,25.95,4.96,0.03,0.78,2.83,821.29,0,0,0,0,0,0,0
